timestamp,hbo,hbr,flowActivity,heartRate,flowIntensity
1752675627654.0,-3.671806789856964e-15,2.7892444818240128e-15,16,81,24
1752675627694.0,-3.6447261583552205e-15,2.8161726473954042e-15,16,81,24
1752675627734.0,-3.610906956248332e-15,2.8294760056795188e-15,16,81,24
1752675627774.0,-3.6263304379973044e-15,2.8764892988204345e-15,16,81,24
1752675627814.0,-3.687526591965021e-15,2.9562214982708554e-15,16,81,24
1752675627854.0,-3.74152705988085e-15,3.022662339070568e-15,16,84,24
1752675627894.0,-3.796459828726359e-15,3.080126889392887e-15,16,84,24
1752675627934.0,-3.839303602188585e-15,3.125129749835506e-15,16,84,24
1752675627974.0,-3.8515322168358656e-15,3.1379582049810016e-15,15,81,24
1752675628014.0,-3.8374771168118154e-15,3.126019840290022e-15,15,81,24
1752675628054.0,-3.829911418534505e-15,3.107311141258409e-15,15,81,24
1752675628094.0,-3.9105277792088156e-15,3.164665294953381e-15,15,81,24
1752675628134.0,-3.930538932567689e-15,3.164071242513633e-15,15,81,24
1752675628174.0,-3.934204326471108e-15,3.1480381793875636e-15,15,81,24
1752675628214.0,-3.8991402682773175e-15,3.0919581044161465e-15,15,81,24
1752675628254.0,-3.914029131064949e-15,3.0760340261958477e-15,15,81,24
1752675628294.0,-3.9026757837956205e-15,3.036653770451481e-15,15,81,24
1752675628334.0,-3.849985534675726e-15,2.954545784758546e-15,15,78,23
1752675628374.0,-3.8129933471515975e-15,2.876918885696422e-15,15,78,23
1752675628414.0,-3.820740310479439e-15,2.824862640736912e-15,15,78,23
1752675628454.0,-3.874604264918738e-15,2.8078310669391853e-15,15,76,23
1752675628494.0,-3.911205405565943e-15,2.777790761150537e-15,15,76,23
1752675628534.0,-3.880988069891495e-15,2.712324431755665e-15,15,76,23
1752675628574.0,-3.764740562465773e-15,2.6065504867122688e-15,15,73,22
1752675628614.0,-3.647159119321617e-15,2.5480217806649466e-15,15,73,22
1752675628654.0,-3.558615518474037e-15,2.5369164728767584e-15,15,73,22
1752675628694.0,-3.598549310248881e-15,2.6491335151991593e-15,15,76,23
1752675628734.0,-3.651728438551011e-15,2.7635130326337376e-15,15,76,23
1752675628774.0,-3.744309139593325e-15,2.9015124872953565e-15,15,76,23
1752675628814.0,-3.749188190536788e-15,2.9404037226853306e-15,15,76,23
1752675628854.0,-3.722378044889263e-15,2.927302381758934e-15,15,76,23
1752675628894.0,-3.6917494747193345e-15,2.8974193417540004e-15,15,76,23
1752675628934.0,-3.694787499553782e-15,2.8862562945532988e-15,15,73,22
1752675628974.0,-3.726163011610285e-15,2.900924787602707e-15,15,73,22
1752675629014.0,-3.72795109816015e-15,2.888076003666498e-15,15,73,22
1752675629054.0,-3.704614775797999e-15,2.8606187248479172e-15,15,76,22
1752675629094.0,-3.6341709984657226e-15,2.7858858550193507e-15,15,76,22
1752675629134.0,-3.5400124162164098e-15,2.6849161396758186e-15,15,76,22
1752675629174.0,-3.4905142107550507e-15,2.615687007588691e-15,15,76,22
1752675629214.0,-3.485089670594101e-15,2.588524213891145e-15,15,76,22
1752675629254.0,-3.5239244371209818e-15,2.603316656095044e-15,15,76,22
1752675629294.0,-3.5270704586560956e-15,2.5892570385619448e-15,15,78,23
1752675629334.0,-3.543652963820069e-15,2.580335946398226e-15,15,78,23
1752675629374.0,-3.542557467876049e-15,2.5541859217602675e-15,15,78,23
1752675629414.0,-3.524200146345037e-15,2.5110898736521704e-15,14,78,22
1752675629454.0,-3.5168727466699832e-15,2.4807029902162825e-15,14,78,22
1752675629494.0,-3.5376280184722736e-15,2.476591633466579e-15,14,78,22
1752675629534.0,-3.5644899743016866e-15,2.4746318815729084e-15,14,78,22
1752675629574.0,-3.4867130092358905e-15,2.395161838819401e-15,14,78,22
1752675629614.0,-3.378916067172158e-15,2.3088090886877038e-15,14,78,22
1752675629654.0,-3.317345665814287e-15,2.2960882067264017e-15,14,78,22
1752675629694.0,-3.257902870045633e-15,2.285910258842372e-15,14,78,22
1752675629734.0,-3.1973006273455055e-15,2.2720479999857858e-15,14,78,22
1752675629774.0,-3.0835719135580835e-15,2.196485461386214e-15,14,76,22
1752675629814.0,-3.1049655658576496e-15,2.2364778396065178e-15,14,76,22
1752675629854.0,-3.1061303773311177e-15,2.2424621273728847e-15,14,76,22
1752675629894.0,-3.1397979605405983e-15,2.265152445941242e-15,14,76,22
1752675629934.0,-3.1029641681774468e-15,2.2172298629323585e-15,14,76,22
1752675629974.0,-3.121770134825739e-15,2.218508176820645e-15,14,76,22
1752675630014.0,-3.0715520925320913e-15,2.153711426969908e-15,14,78,22
1752675630054.0,-2.9816097579456776e-15,2.047071673083126e-15,14,78,22
1752675630094.0,-2.871901203694062e-15,1.9180851430738333e-15,14,78,22
1752675630134.0,-2.860795895905874e-15,1.8764969547824986e-15,13,78,22
1752675630174.0,-2.9061861327493154e-15,1.890210841701305e-15,13,78,22
1752675630214.0,-2.9149242657966107e-15,1.8743121744693986e-15,13,78,22
1752675630254.0,-2.908573495108765e-15,1.8458756549786924e-15,13,76,21
1752675630294.0,-2.919621204656597e-15,1.826044284362696e-15,13,76,21
1752675630334.0,-2.986212676148613e-15,1.8476362129578e-15,13,76,21
1752675630374.0,-2.963677505781605e-15,1.781885915767646e-15,13,76,21
1752675630414.0,-2.9278790700232792e-15,1.7016700605048269e-15,13,76,21
1752675630454.0,-2.872640522284118e-15,1.6031212359082058e-15,13,76,21
1752675630494.0,-2.951920264968999e-15,1.6255215162784985e-15,13,76,21
1752675630534.0,-2.9807164205315336e-15,1.5987229467479072e-15,13,76,21
1752675630574.0,-3.016498197975247e-15,1.5737826263295764e-15,13,76,21
1752675630614.0,-2.9660035994245968e-15,1.4797799687284806e-15,12,76,21
1752675630654.0,-2.914512890128973e-15,1.4124130385740294e-15,12,76,21
1752675630694.0,-2.7802297925197166e-15,1.312133231565346e-15,12,76,21
1752675630734.0,-2.658303493876965e-15,1.2447154794341105e-15,12,78,21
1752675630774.0,-2.54066713476345e-15,1.1785257133169282e-15,12,78,21
1752675630814.0,-2.4735568555917597e-15,1.1435667577945709e-15,12,78,21
1752675630854.0,-2.388186522505738e-15,1.075838003399846e-15,12,76,21
1752675630894.0,-2.3887287647635952e-15,1.0804124048269185e-15,12,76,21
1752675630934.0,-2.438956547936127e-15,1.1208616867357302e-15,12,76,21
1752675630974.0,-2.491503224971606e-15,1.1604361953691392e-15,12,76,21
1752675631014.0,-2.492297459531021e-15,1.148501007051709e-15,12,76,21
1752675631054.0,-2.4675838615980108e-15,1.1092689114868845e-15,12,76,21
1752675631094.0,-2.458218782998217e-15,1.08501800530085e-15,12,76,21
1752675631134.0,-2.432298868977366e-15,1.0482523990898848e-15,12,76,21
1752675631174.0,-2.43041295012219e-15,1.0334849443579052e-15,12,76,21
1752675631214.0,-2.496059132846015e-15,1.0783477620200506e-15,12,76,21
1752675631254.0,-2.5715894841936238e-15,1.1253899954533019e-15,12,76,21
1752675631294.0,-2.6302890085518058e-15,1.156239782394401e-15,12,76,21
1752675631334.0,-2.6459712588659052e-15,1.1435121947556069e-15,12,78,21
1752675631374.0,-2.6801037219908057e-15,1.1500373836443338e-15,12,78,21
1752675631414.0,-2.7297886982168477e-15,1.1751341933995137e-15,12,78,21
1752675631454.0,-2.725630048794304e-15,1.1570184174303859e-15,12,78,21
1752675631494.0,-2.6868517511305173e-15,1.1077842039039904e-15,12,78,21
1752675631534.0,-2.6052391385390725e-15,1.0147820686777988e-15,12,78,21
1752675631574.0,-2.5343615391660783e-15,9.296043650010052e-16,12,81,22
1752675631614.0,-2.4755386303420373e-15,8.548936592012028e-16,12,81,22
